gamehexid,season,season_type,game_date,game_matchup,home_team,home_team_id,away_team,away_team_id,game_line,over_under,actual_spread,spread_difference,spread_covered,home_ft_pct_L10,total_min,home_win,away_win,home_points,away_points,,3pfgPCT_x_WL,home_fg_made,home_fg_att,home_fg_pct,home_fg3_made,home_fg3_att,home_fg3_pct,home_ft_made,home_ft_att,home_ft_pct,home_off_reb,home_def_reb,home_rebounds,home_assists,home_steals,home_blocks,home_turnovers,home_personal_fouls,home_prev_3,home_prev_5_home,home_prev_10,away_fg_made,away_fg_att,away_fg_pct,away_fg3_made,away_fg3_att,away_fg3_pct,away_ft_made,away_ft_att,d,away_off_reb,away_def_reb,away_rebounds,away_assists,away_steals,away_blocks,away_turnovers,away_personal_fouls,over_under,home_wins,home_wins_at_home,home_last_ten_wins,home_last_five_wins,home_last_three_wins,home_points_per_game,home_points_allowed_per_game,home_ft_pct_on_season,home_fg_pct_on_season,home_rebounds_on_season,home_personal_fouls_on_season,home_h2h_wins,home_last_ten_ATS,home_last_five_ATS,home_last_three_ATS,away_wins,away_wins_at_away,away_last_ten_wins,away_last_five_wins,away_last_three_wins,away_points_per_game,away_points_allowed_per_game,away_ft_pct_on_season,away_fg_pct_on_season,away_rebounds_on_season,away_personal_fouls_on_season,away_h2h_wins,away_last_ten_ATS,away_last_five_ATS,away_last_three_ATS
4c414c323031362d30332d3232,2015-16,1,3/22/16,MEM @ LAL,LAL,1610612747,MEM,1610612763,3,201,-7,10,1,0.775510204,240,1,0,107,100,,0.229,41,91,0.451,8,35,0.229,21,29,0.724,13,33,46,22,10,7,13,17,3,4,9,40,92,0.435,13,37,0.351,14,17,0.824,13,34,47,26,9,3,15,27,0,48,27,6,4,3,110.1714286,103.0142857,0.788933257,0.476836532,3400,1454,1,5,2,1,35,16,6,2,1,106.1428571,106.9571429,0.700522069,0.44828773,3002,1540,1,4,3,1
4e4f323031362d30332d3232,2015-16,1,3/22/16,MIA @ NOP,NO,1610612740,MIA,1610612748,9.5,209.5,14,4.5,0,0.770491803,240,0,1,99,113,,0,38,81,0.469,12,27,0.444,20,25,0.8,7,36,43,23,7,5,15,21,1,3,5,38,86,0.442,9,25,0.36,19,24,0.792,8,36,44,22,9,5,11,21,1,24,17,6,2,2,101.52,101.18,0.788944724,0.427525968,2196,928,1,6,3,1,22,11,3,2,1,102.7083333,105.3958333,0.752808989,0.457777778,1916,980,1,4,2,2
4f4b43323031362d30332d3232,2015-16,1,3/22/16,HOU @ OKC,OKC,1610612760,HOU,1610612745,-9,226,-4,5,0,0.781659389,240,1,0,111,107,,0.31,31,91,0.341,9,29,0.31,13,18,0.722,11,43,54,18,7,6,16,12,2,4,6,31,83,0.373,7,27,0.259,11,15,0.733,7,43,50,12,11,14,18,21,0,7,4,6,2,1,103.2142857,99.42857143,0.788961039,0.436688312,605,321,1,5,3,3,0,0,0,0,0,91.78571429,104.2857143,0.710344828,0.420277296,598,296,0,3,2,1
424f53323031362d30332d3233,2015-16,1,3/23/16,TOR @ BOS,BOS,1610612738,TOR,1610612761,-4,205.5,-12,8,1,0.813186813,240,1,0,91,79,,0.364,43,86,0.5,8,22,0.364,37,40,0.925,11,30,41,21,12,7,11,19,3,5,10,49,100,0.49,10,16,0.625,15,22,0.682,18,29,47,29,6,5,14,26,1,21,14,8,4,2,107.9032258,99.64516129,0.788990826,0.474659607,1489,622,0,5,2,0,12,3,3,2,1,96.28125,102.34375,0.778625954,0.454892966,1288,731,0,5,2,2
434849323031362d30332d3233,2015-16,1,3/23/16,NYK @ CHI,CHI,1610612741,NY,1610612752,-9,202,8,17,0,0.802139037,240,0,1,107,115,,0,37,90,0.411,5,21,0.238,13,19,0.684,14,25,39,22,9,7,10,23,3,5,10,41,80,0.513,10,23,0.435,23,27,0.852,13,36,49,25,4,1,12,21,0,40,25,7,3,2,109.8727273,101.8545455,0.789056875,0.475617479,2625,1123,0,5,1,1,39,16,8,4,3,102.9433962,96.90566038,0.728522337,0.457239057,2381,1080,1,6,2,1
434c45323031362d30332d3233,2015-16,1,3/23/16,MIL @ CLE,CLE,1610612739,MIL,1610612749,-11,207.5,-9,2,0,0.783919598,240,1,0,113,104,,0.313,41,82,0.5,5,16,0.313,19,21,0.905,9,24,33,20,10,2,12,24,0,1,1,40,71,0.563,9,17,0.529,25,27,0.926,4,30,34,21,7,6,15,16,1,4,0,4,2,0,102.7777778,103.4444444,0.7890625,0.454301075,405,198,0,0,0,0,4,2,4,1,1,91.3,100.6,0.800796813,0.401451028,414,227,0,3,2,0
44454e323031362d30332d3233,2015-16,1,3/23/16,PHI @ DEN,DEN,1610612743,PHI,1610612755,-8,212.5,-1,7,0,0.781132075,240,1,0,104,103,,0.692,43,83,0.518,9,13,0.692,14,17,0.824,12,33,45,30,12,4,12,23,1,2,3,31,91,0.341,6,28,0.214,20,24,0.833,22,26,48,19,7,3,17,18,1,5,3,5,1,0,96.07692308,105.1538462,0.789115646,0.447444552,490,303,0,5,4,3,7,4,4,2,2,97,96.46153846,0.664536741,0.424377224,611,249,0,5,3,1
444554323031362d30332d3233,2015-16,1,3/23/16,ORL @ DET,DET,1610612765,ORL,1610612753,-6,205,-16,10,1,0.704166667,240,1,0,118,102,,0.389,35,80,0.438,14,36,0.389,24,31,0.774,10,46,56,20,6,8,13,19,2,3,5,35,90,0.389,10,25,0.4,11,14,0.786,8,33,41,25,5,8,7,22,0,25,18,6,3,2,101.6470588,101.2352941,0.789171452,0.428306694,2239,949,2,5,2,1,27,11,3,1,1,101.6734694,101.4897959,0.784259259,0.436069364,2356,936,1,5,4,2
4753323031362d30332d3233,2015-16,1,3/23/16,LAC @ GSW,GS,1610612744,LAC,1610612746,-10,223,-16,6,1,0.789473684,240,1,0,114,98,,0.22,44,106,0.415,9,41,0.22,12,18,0.667,10,39,49,31,11,8,16,27,3,5,10,46,104,0.442,3,17,0.176,22,32,0.688,17,48,65,23,12,10,17,21,1,31,17,4,2,1,102.5535714,99.92857143,0.789193977,0.459965928,2306,1059,0,5,2,0,22,7,3,2,2,98.07272727,102.7636364,0.755608974,0.460786492,2298,1175,1,7,3,2
484f55323031362d30332d3233,2015-16,1,3/23/16,UTA @ HOU,HOU,1610612745,UTAH,1610612762,-2,201,2,4,0,0.685483871,240,0,1,87,89,,0,39,85,0.459,4,20,0.2,14,26,0.538,7,33,40,16,8,4,7,21,2,4,8,39,81,0.481,7,20,0.35,14,20,0.7,9,39,48,14,4,0,16,22,0,18,13,6,2,1,102.5208333,105.25,0.789320388,0.44649357,2053,996,0,5,2,1,10,4,1,1,1,96.25490196,106.3921569,0.77184466,0.412540491,2178,1021,1,5,2,1
4d494e323031362d30332d3233,2015-16,1,3/23/16,SAC @ MIN,MIN,1610612750,SAC,1610612758,-4,221.5,-9,5,1,0.795454545,240,1,0,113,104,,0.333,36,80,0.45,11,33,0.333,14,26,0.538,10,28,38,24,6,10,16,20,0,0,0,39,83,0.47,6,13,0.462,21,24,0.875,10,31,41,24,10,7,13,23,1,0,0,0,0,0,96,104.5,0.789473684,0.448170732,172,81,0,2,2,1,2,1,2,2,2,103.1666667,103.1666667,0.766666667,0.433212996,281,140,0,3,2,1
504858323031362d30332d3233,2015-16,1,3/23/16,LAL @ PHX,PHX,1610612756,LAL,1610612747,-5.5,213.5,-12,6.5,1,0.745387454,240,1,0,119,107,,0.429,41,110,0.373,9,21,0.429,13,21,0.619,20,34,54,20,10,4,9,21,1,1,1,36,85,0.424,4,18,0.222,25,30,0.833,11,46,57,21,4,13,14,23,1,5,3,5,3,2,100.9090909,101.1818182,0.789473684,0.429447853,510,244,0,5,3,2,5,5,4,1,1,103.0909091,103.2727273,0.794871795,0.449620802,492,248,0,0,0,0
504f52323031362d30332d3233,2015-16,1,3/23/16,DAL @ POR,POR,1610612757,DAL,1610612742,-6.5,212.5,-6,0.5,0,0.770992366,240,1,0,109,103,,0.4,42,83,0.506,10,25,0.4,24,29,0.828,9,28,37,28,9,5,10,19,3,5,8,36,76,0.474,9,30,0.3,22,27,0.815,3,30,33,19,7,4,12,21,1,35,23,8,5,3,102.6825397,100.6984127,0.789543349,0.434324426,2774,1167,1,5,3,2,33,14,6,3,2,101.65625,100.46875,0.64825046,0.437443906,2962,1235,0,6,4,2
5341323031362d30332d3233,2015-16,1,3/23/16,MIA @ SAS,SA,1610612759,MIA,1610612748,-10.5,196,-24,13.5,1,0.84375,240,1,0,112,88,,0.474,43,77,0.558,9,19,0.474,26,31,0.839,6,30,36,27,7,4,15,19,2,4,7,41,91,0.451,9,30,0.3,17,20,0.85,18,27,45,29,11,4,16,29,1,32,18,4,3,2,102.1666667,102.3,0.789587852,0.441602221,2582,1159,0,4,3,1,26,10,5,2,1,100.7758621,102.0862069,0.771758437,0.450249252,2545,1182,1,5,2,2
575348323031362d30332d3233,2015-16,1,3/23/16,ATL @ WAS,WSH,1610612764,ATL,1610612737,-1,207.5,21,22,0,0.698275862,240,0,1,101,122,,0,35,81,0.432,9,27,0.333,25,33,0.758,9,28,37,25,3,11,8,21,2,3,4,43,90,0.478,2,10,0.2,25,26,0.962,13,36,49,21,3,4,6,23,1,4,3,3,3,1,101.5294118,108.8823529,0.789617486,0.441317776,704,370,0,6,4,2,10,4,7,3,2,96.22222222,99.5,0.8329718,0.423705722,733,408,0,4,2,0
424b4e323031362d30332d3234,2015-16,1,3/24/16,CLE @ BKN,BKN,1610612751,CLE,1610612739,9.5,209,-9,18.5,1,0.819047619,240,1,0,104,95,,0.378,41,83,0.494,14,37,0.378,17,20,0.85,10,32,42,26,11,12,12,17,2,4,9,39,92,0.424,10,25,0.4,11,20,0.55,16,29,45,24,9,5,14,17,1,45,28,6,3,1,103.0384615,100.525641,0.789701897,0.436807768,3425,1411,3,5,2,2,21,7,2,0,0,98.43589744,105.474359,0.761111111,0.45480916,3314,1405,0,9,4,2
494e44323031362d30332d3234,2015-16,1,3/24/16,NOP @ IND,IND,1610612754,NO,1610612740,-14,202.5,-8,6,0,0.776371308,240,1,0,92,84,,0.333,34,72,0.472,7,21,0.333,17,22,0.773,7,33,40,20,7,6,17,20,3,5,5,32,74,0.432,1,9,0.111,17,17,1,7,28,35,19,13,2,16,23,0,9,5,8,4,2,101.0833333,92.33333333,0.789719626,0.473425197,561,201,0,4,2,2,7,3,5,4,3,95.76923077,100.7692308,0.827380952,0.41705717,529,295,0,5,2,2
4c4143323031362d30332d3234,2015-16,1,3/24/16,POR @ LAC,LAC,1610612746,POR,1610612757,-5.5,216,-2,3.5,0,0.719457014,240,1,0,96,94,,0.444,43,87,0.494,12,27,0.444,11,13,0.846,8,30,38,29,7,7,8,15,2,3,6,42,86,0.488,14,35,0.4,9,12,0.75,3,35,38,21,1,1,11,17,1,12,7,3,1,1,101.2105263,105.4473684,0.789786223,0.440222428,1629,811,0,4,1,1,18,4,3,1,1,101.2105263,100.0263158,0.784378438,0.430716297,1665,709,0,7,5,3
4e59323031362d30332d3234,2015-16,1,3/24/16,CHI @ NYK,NY,1610612752,CHI,1610612741,3.5,205,-12,15.5,1,0.781094527,240,1,0,106,94,,0.455,36,91,0.396,15,33,0.455,17,18,0.944,20,34,54,21,6,4,13,19,3,5,8,34,85,0.4,10,32,0.313,16,18,0.889,14,29,43,15,7,7,10,16,1,20,10,6,3,2,99.81818182,96.42424242,0.78989667,0.436614467,1462,640,0,4,1,1,17,4,4,2,2,102.483871,99.67741935,0.779116466,0.437835764,1362,581,1,5,2,1
4f4b43323031362d30332d3234,2015-16,1,3/24/16,UTA @ OKC,OKC,1610612760,UTAH,1610612762,-9.5,198.5,-22,12.5,1,0.763157895,240,1,0,113,91,,0.333,40,82,0.488,7,21,0.333,22,28,0.786,11,31,42,17,13,5,14,24,3,5,7,31,75,0.413,11,26,0.423,31,31,1,11,31,42,25,7,6,20,25,1,31,19,7,3,1,98.1509434,99.05660377,0.789915966,0.443829296,2167,1134,1,4,0,0,17,8,4,3,2,100.4444444,104.0740741,0.794801642,0.457038391,2279,1168,1,6,3,2
41544c323031362d30332d3235,2015-16,1,3/25/16,MIL @ ATL,ATL,1610612737,MIL,1610612749,-9,201.5,-11,2,1,0.78125,240,1,0,101,90,,0.318,40,85,0.471,7,22,0.318,20,24,0.833,9,37,46,22,8,6,14,16,2,4,9,39,93,0.419,5,19,0.263,13,19,0.684,14,31,45,15,9,7,11,20,0,39,22,5,1,1,106.0289855,102.4637681,0.789974619,0.440406977,3104,1535,1,6,2,1,29,11,3,1,0,100.8550725,103.057971,0.763939175,0.449153962,3017,1434,2,5,3,1
444554323031362d30332d3235,2015-16,1,3/25/16,CHA @ DET,DET,1610612765,CHA,1610612766,-2,206,-7,5,1,0.72983871,240,1,0,112,105,,0.25,37,96,0.385,6,24,0.25,16,23,0.696,18,30,48,20,12,3,13,15,3,5,10,40,92,0.435,7,18,0.389,18,20,0.9,16,37,53,22,8,6,16,19,0,20,13,9,4,3,107.8275862,99.03448276,0.789986092,0.47464503,1398,590,0,5,4,2,15,4,5,2,0,100.4,99.32,0.763016158,0.424201529,1224,480,1,4,3,1
4753323031362d30332d3235,2015-16,1,3/25/16,DAL @ GSW,GS,1610612744,DAL,1610612742,-16,221,-8,8,0,0.796610169,240,1,0,128,120,,0.455,38,84,0.452,10,22,0.455,17,26,0.654,6,28,34,25,9,2,4,15,3,4,8,38,79,0.481,4,14,0.286,13,15,0.867,9,43,52,14,4,5,17,22,0,17,8,6,3,2,101.8333333,101.4333333,0.790014684,0.44303295,1316,596,0,5,4,2,12,3,4,2,2,96.38709677,102.3225806,0.7765625,0.454079622,1236,709,0,5,2,1
484f55323031362d30332d3235,2015-16,1,3/25/16,TOR @ HOU,HOU,1610612745,TOR,1610612761,-1,211.5,-3,2,1,0.673228346,240,1,0,112,109,,0.278,35,79,0.443,5,18,0.278,29,33,0.879,14,23,37,20,13,4,19,23,3,5,9,39,82,0.476,9,26,0.346,11,20,0.55,16,28,44,31,7,3,24,29,0,35,21,6,3,2,99.06779661,99.54237288,0.790073776,0.446450809,2407,1271,2,4,3,1,24,10,3,2,0,107.2241379,109.6206897,0.726009265,0.461951123,2624,1194,0,5,1,0
4c414c323031362d30332d3235,2015-16,1,3/25/16,DEN @ LAL,LAL,1610612747,DEN,1610612743,4,214,11,7,0,0.781893004,240,0,1,105,116,,0,35,90,0.389,5,18,0.278,21,22,0.955,9,38,47,18,5,4,3,24,3,4,9,27,79,0.342,7,22,0.318,19,30,0.633,12,41,53,13,1,8,14,20,0,48,30,5,2,1,103.25,101.1190476,0.790154152,0.438383267,3670,1520,2,6,4,3,50,20,7,4,2,100.5,98.36904762,0.745341615,0.47287839,3695,1551,4,9,4,3
4d4941323031362d30332d3235,2015-16,1,3/25/16,ORL @ MIA,MIA,1610612748,ORL,1610612753,-10.5,209.5,-11,0.5,1,0.753676471,240,1,0,108,97,,0.286,36,78,0.462,4,14,0.286,35,47,0.745,13,32,45,12,9,3,13,20,3,5,10,39,87,0.448,9,29,0.31,20,34,0.588,10,29,39,9,10,6,11,29,1,31,17,10,5,3,101.3478261,96.5,0.790186125,0.445304162,2015,876,0,6,4,2,25,10,4,2,2,101.9787234,100.3404255,0.649339934,0.433743664,2226,900,0,5,3,1
5341323031362d30332d3235,2015-16,1,3/25/16,MEM @ SAS,SA,1610612759,MEM,1610612763,-13,190.5,-6,7,0,0.841025641,240,1,0,110,104,,0.25,36,78,0.462,3,12,0.25,25,27,0.926,8,33,41,20,8,7,17,25,0,0,1,32,78,0.41,10,31,0.323,21,27,0.778,11,30,41,15,10,6,19,26,0,5,0,3,1,1,101.6153846,102.7692308,0.790190736,0.446082949,589,290,0,0,0,0,0,0,0,0,0,91.53846154,104.6153846,0.703422053,0.421003717,557,270,0,3,2,1
534143323031362d30332d3235,2015-16,1,3/25/16,PHX @ SAC,SAC,1610612758,PHX,1610612756,-7,224,-22,15,1,0.739837398,240,1,0,116,94,,0.485,40,87,0.46,16,33,0.485,22,28,0.786,16,26,42,24,10,1,11,25,3,4,8,42,78,0.538,8,21,0.381,19,26,0.731,13,28,41,20,7,7,17,23,1,16,7,5,3,2,101.2758621,101.1034483,0.790199081,0.442434211,1274,571,0,4,4,2,16,5,5,2,1,100.5769231,99.19230769,0.767764298,0.42462203,1277,499,0,4,2,1
575348323031362d30332d3235,2015-16,1,3/25/16,MIN @ WAS,WSH,1610612764,MIN,1610612750,-9,218,3,12,0,0.71875,290,0,1,129,132,,0,48,88,0.545,15,31,0.484,14,16,0.875,10,34,44,28,6,5,11,25,3,5,8,43,93,0.462,5,26,0.192,18,28,0.643,14,26,40,21,8,5,9,20,1,36,24,8,5,3,102.921875,100.734375,0.79025974,0.435427089,2811,1186,0,6,3,2,33,16,6,4,3,105.7230769,106.7538462,0.700404858,0.445001858,2777,1437,1,2,1,0
424b4e323031362d30332d3236,2015-16,1,3/26/16,IND @ BKN,BKN,1610612751,IND,1610612754,5,202.5,-10,15,1,0.808411215,240,1,0,120,110,,0.16,30,81,0.37,4,25,0.16,26,32,0.813,12,39,51,15,5,1,15,19,3,4,8,39,83,0.47,12,32,0.375,19,29,0.655,6,42,48,18,10,7,9,25,0,33,19,5,3,1,102.6349206,102.6349206,0.790277778,0.443941963,2711,1222,1,5,3,2,40,19,6,3,2,104.8032787,100.3114754,0.692449355,0.461447446,2613,1310,1,6,1,1
444554323031362d30332d3236,2015-16,1,3/26/16,ATL @ DET,DET,1610612765,ATL,1610612737,-1.5,206,17,18.5,0,0.730337079,240,0,1,95,112,,0,48,85,0.565,13,27,0.481,19,29,0.655,9,37,46,26,6,4,9,20,3,5,8,39,88,0.443,17,39,0.436,24,33,0.727,15,30,45,16,5,3,7,21,1,32,20,7,2,2,98.10909091,99.12727273,0.790357925,0.443356332,2253,1183,1,4,2,2,11,5,2,0,0,97.18965517,106.7241379,0.773991655,0.413582757,2493,1169,0,3,2,2
4d494c323031362d30332d3236,2015-16,1,3/26/16,CHA @ MIL,MIL,1610612749,CHA,1610612766,3.5,203.5,24,20.5,0,0.765625,240,0,1,91,115,,0,40,78,0.513,9,24,0.375,18,21,0.857,5,37,42,27,6,10,13,14,3,5,10,39,96,0.406,5,17,0.294,9,11,0.818,19,32,51,19,9,6,16,19,0,39,25,8,3,1,104.4680851,91.17021277,0.790374332,0.49078341,2107,835,0,5,4,3,21,8,2,1,1,99.17391304,100.2173913,0.764096663,0.449961803,2008,939,0,6,4,3
4d494e323031362d30332d3236,2015-16,1,3/26/16,UTA @ MIN,MIN,1610612750,UTAH,1610612762,7.5,196,9,1.5,0,0.78525641,240,0,1,84,93,,0,35,80,0.438,8,20,0.4,13,21,0.619,7,41,48,24,5,5,8,18,2,4,9,31,89,0.348,6,22,0.273,11,20,0.55,15,37,52,13,3,7,11,15,0,40,23,5,2,2,106.0428571,102.3714286,0.790625,0.440815676,3150,1551,0,6,3,2,48,20,8,4,3,103.0144928,98.26086957,0.782377919,0.451278384,2982,1371,3,3,1,1
4e4f323031362d30332d3236,2015-16,1,3/26/16,TOR @ NOP,NO,1610612740,TOR,1610612761,8.5,201.5,24,15.5,0,0.798387097,240,0,1,91,115,,0,39,76,0.513,10,27,0.37,14,20,0.7,3,29,32,29,10,5,15,16,3,5,10,38,91,0.418,13,31,0.419,7,9,0.778,19,34,53,23,6,4,19,18,0,29,16,5,2,2,102.2156863,99.64705882,0.790630975,0.459859155,2089,973,0,6,3,2,26,11,4,3,2,102.9183673,100.122449,0.752144082,0.447330791,2149,964,2,5,2,1
4e59323031362d30332d3236,2015-16,1,3/26/16,CLE @ NYK,NY,1610612752,CLE,1610612739,8,201.5,14,6,0,0.798941799,240,0,1,93,107,,0,38,80,0.475,10,28,0.357,17,20,0.85,9,28,37,28,7,5,11,23,3,3,6,29,79,0.367,1,16,0.063,24,27,0.889,16,30,46,17,8,3,14,16,0,26,17,7,4,2,96.7826087,99,0.790657439,0.434332714,1896,980,0,8,4,3,20,7,6,3,1,98.34042553,102.9574468,0.758293839,0.462337662,1948,1021,0,7,3,3
4f4b43323031362d30332d3236,2015-16,1,3/26/16,SAS @ OKC,OKC,1610612760,SA,1610612759,-12,205,-19,7,1,0.748878924,240,1,0,111,92,,0.241,45,94,0.479,7,29,0.241,4,6,0.667,13,34,47,25,5,3,15,25,3,4,8,42,80,0.525,7,25,0.28,13,24,0.542,9,34,43,23,8,4,13,14,0,33,19,5,4,3,102.4754098,102.3934426,0.790664781,0.443359375,2618,1178,1,4,3,2,24,10,3,1,0,107.0677966,109.5254237,0.723709993,0.462170088,2668,1223,1,6,1,1
4f524c323031362d30332d3236,2015-16,1,3/26/16,CHI @ ORL,ORL,1610612753,CHI,1610612741,4.5,210,-22,26.5,1,0.785714286,240,1,0,111,89,,0.3,39,86,0.453,9,30,0.3,9,11,0.818,7,33,40,25,6,2,8,19,2,4,7,38,85,0.447,9,27,0.333,17,30,0.567,15,36,51,19,7,3,11,14,0,33,19,4,2,0,102.4375,102.734375,0.79076087,0.442835932,2762,1241,0,5,3,1,32,13,5,3,1,101.6507937,100.5396825,0.649781113,0.437294933,2911,1221,0,6,4,3
504858323031362d30332d3236,2015-16,1,3/26/16,BOS @ PHX,PHX,1610612756,BOS,1610612738,9,215,3,6,1,0.732075472,240,0,1,99,102,,0,28,82,0.341,9,31,0.29,32,37,0.865,11,38,49,17,5,3,11,20,2,2,6,29,77,0.377,7,24,0.292,19,32,0.594,8,43,51,23,4,8,14,26,0,20,15,3,2,2,101.9534884,101.372093,0.790766208,0.431868132,1870,804,1,7,2,2,22,9,6,2,2,99.42222222,100.7333333,0.821212121,0.441596195,1961,928,1,5,3,1
504f52323031362d30332d3236,2015-16,1,3/26/16,PHI @ POR,POR,1610612757,PHI,1610612755,-15.5,216.5,-3,12.5,0,0.770428016,240,1,0,108,105,,0.367,39,85,0.459,11,30,0.367,33,40,0.825,10,39,49,23,11,6,14,26,2,3,3,35,90,0.389,17,36,0.472,29,33,0.879,11,35,46,17,6,4,15,29,1,2,2,2,1,1,100.5384615,108.3846154,0.790794979,0.442375887,528,279,0,5,3,1,6,1,6,4,2,106.1818182,102,0.723636364,0.449320794,521,224,0,6,3,1
4753323031362d30332d3237,2015-16,1,3/27/16,PHI @ GSW,GS,1610612744,PHI,1610612755,-21.5,224.5,-12,9.5,0,0.798283262,240,1,0,117,105,,0.364,41,85,0.482,8,22,0.364,15,18,0.833,7,33,40,30,7,1,13,21,2,4,7,38,81,0.469,9,28,0.321,27,29,0.931,9,33,42,24,10,6,14,25,1,33,19,4,1,0,102.3384615,102.7230769,0.790964262,0.443003288,2802,1260,0,5,2,1,34,15,5,3,2,102.171875,100.40625,0.758851035,0.446575342,2837,1279,1,3,2,2
494e44323031362d30332d3237,2015-16,1,3/27/16,HOU @ IND,IND,1610612754,HOU,1610612745,-2,210,-3,1,1,0.794520548,240,1,0,104,101,,0.419,42,88,0.477,13,31,0.419,21,27,0.778,10,27,37,30,7,7,11,22,0,2,3,44,77,0.571,10,23,0.435,31,37,0.838,7,35,42,23,9,7,8,19,1,6,4,5,2,1,97,103.9285714,0.790996785,0.452678571,535,326,0,6,5,3,5,1,4,2,1,104.4666667,108.2666667,0.712643678,0.453302961,677,329,0,5,3,1
4c4143323031362d30332d3237,2015-16,1,3/27/16,DEN @ LAC,LAC,1610612746,DEN,1610612743,-8,210.5,-15,7,1,0.706976744,240,1,0,105,90,,0.368,43,86,0.5,7,19,0.368,13,19,0.684,5,34,39,18,5,3,15,24,3,5,7,44,89,0.494,10,29,0.345,14,20,0.7,8,29,37,22,9,6,13,23,1,30,19,8,4,2,97.78431373,98.98039216,0.791079812,0.441028105,2093,1092,2,5,1,0,25,10,7,4,2,102.2745098,101.8431373,0.729704797,0.446730681,2346,1112,1,5,2,1
4c414c323031362d30332d3237,2015-16,1,3/27/16,WAS @ LAL,LAL,1610612747,WSH,1610612764,7.5,213.5,13,5.5,0,0.804347826,240,0,1,88,101,,0,32,76,0.421,10,30,0.333,22,34,0.647,7,33,40,18,9,7,15,16,3,5,9,42,87,0.483,9,30,0.3,14,18,0.778,6,36,42,30,9,6,14,26,0,37,25,8,5,3,103.2615385,100.8615385,0.791131105,0.437192343,2855,1211,1,7,4,3,33,14,4,0,0,102.3787879,102.8636364,0.791472352,0.443604965,2842,1281,0,4,1,0
534143323031362d30332d3237,2015-16,1,3/27/16,DAL @ SAC,SAC,1610612758,DAL,1610612742,0,216.5,-22,22,1,0.733333333,240,1,0,133,111,,0.083,45,87,0.517,1,12,0.083,21,22,0.955,14,31,45,24,7,4,9,15,1,1,4,40,85,0.471,8,20,0.4,17,19,0.895,9,22,31,27,5,4,11,17,1,15,7,3,1,1,99.8627451,103.6666667,0.791420118,0.455953533,2139,1109,1,7,3,1,27,11,4,2,1,101.6041667,101.2708333,0.782280867,0.435377358,2325,919,0,4,3,2
434849323031362d30332d3238,2015-16,1,3/28/16,ATL @ CHI,CHI,1610612741,ATL,1610612737,3.5,206,2,1.5,1,0.813829787,240,0,1,100,102,,0,31,84,0.369,4,16,0.25,35,40,0.875,21,37,58,12,8,9,21,23,3,4,7,37,88,0.42,7,22,0.318,17,23,0.739,11,28,39,22,17,4,16,28,1,20,12,6,3,2,95.84210526,98.55263158,0.79144385,0.430169383,1569,808,0,8,4,2,18,10,5,1,1,102.3142857,99,0.775324675,0.43101225,1568,776,0,3,1,1
44454e323031362d30332d3238,2015-16,1,3/28/16,DAL @ DEN,DEN,1610612743,DAL,1610612742,-2,212,9,11,0,0.796934866,240,0,1,88,97,,0,41,79,0.519,8,18,0.444,31,37,0.838,2,30,32,23,15,9,13,26,3,4,7,38,92,0.413,9,24,0.375,32,38,0.842,18,33,51,16,10,3,19,27,1,27,18,8,4,2,96.91489362,98.65957447,0.791666667,0.435177968,1933,1003,1,8,4,3,20,8,5,2,0,106.3478261,107.9130435,0.718828452,0.461053693,2095,960,0,4,4,2
4c4143323031362d30332d3238,2015-16,1,3/28/16,BOS @ LAC,LAC,1610612746,BOS,1610612738,-4,209,-24,20,1,0.705882353,240,1,0,114,90,,0.464,56,86,0.651,13,28,0.464,19,23,0.826,5,38,43,41,14,8,13,20,0,1,3,40,92,0.435,11,30,0.367,18,22,0.818,10,23,33,31,7,0,16,16,1,28,13,5,3,2,101.9012346,105.9135802,0.791780822,0.461713765,3365,1676,1,1,0,0,30,9,4,1,1,102.6419753,106.0493827,0.775680178,0.448042602,3461,1697,2,4,2,1
4d454d323031362d30332d3238,2015-16,1,3/28/16,SAS @ MEM,MEM,1610612763,SA,1610612759,5.5,193,14,8.5,0,0.747252747,240,0,1,87,101,,0,42,81,0.519,9,15,0.6,17,18,0.944,4,32,36,30,6,8,14,13,3,5,10,41,90,0.456,3,19,0.158,12,14,0.857,11,34,45,21,12,4,16,23,0.5,40,26,8,3,2,104.5208333,91.1875,0.791841004,0.491214859,2149,849,0,5,4,2,18,5,7,3,2,102.6382979,105.1489362,0.788385827,0.446291243,2008,973,1,4,2,1
4d4941323031362d30332d3238,2015-16,1,3/28/16,BKN @ MIA,MIA,1610612748,BKN,1610612751,-8.5,213,-11,2.5,1,0.75088968,240,1,0,110,99,,0.273,35,86,0.407,6,22,0.273,22,31,0.71,19,43,62,18,8,6,21,22,3,5,10,35,88,0.398,7,24,0.292,18,30,0.6,13,28,41,20,11,5,14,20,0,11,8,5,3,1,108.1578947,102.6842105,0.791845494,0.467682927,903,411,0,4,3,3,7,2,3,1,1,105.2380952,109.2857143,0.730994152,0.451472192,938,453,0,5,3,2
